# Synthetic cluster and field from the UPMASK validation set.
# From:
# UPMASK: unsupervised photometric membership assignment in stellar clusters
# Krone-Martins, A., & Moitinho, A. 2014, A&A, 561, A57
#
RAJ2000;DECJ2000;Umag;Bmag;Vmag;Rmag;Imag;flag
490.905692;373.164004;23.439;22.255;20.567;19.521;18.510;2
575.981276;156.566084;21.685;20.900;19.473;18.554;17.602;2
338.743836;488.145508;19.371;18.725;17.453;16.646;15.825;2
231.930492;619.347876;22.517;21.057;19.088;17.900;16.720;2
525.936028;416.463524;21.626;20.395;18.945;18.019;17.218;2
517.517596;715.965540;22.218;21.091;19.605;18.692;17.857;2
619.439548;526.022116;23.501;22.137;20.510;19.476;18.549;2
102.905244;523.412036;22.254;21.249;19.763;18.863;18.005;2
167.984764;327.943972;21.869;21.090;19.656;18.762;17.859;2
415.592476;720.891428;22.618;21.330;19.808;18.747;17.670;2
519.835516; 56.440036;15.368;14.601;13.434;12.772;12.177;2
148.969372;107.074884;19.175;18.225;16.780;15.923;15.102;2
445.964444;742.123716;19.450;18.866;17.678;16.934;16.190;2
264.134972;272.561700;20.946;20.877;19.683;18.829;17.914;2
458.411164;569.259332;20.762;19.526;18.073;17.038;15.936;2
636.351036;297.517444;16.906;15.989;14.682;13.930;13.243;2
411.891196;166.561124;15.932;14.606;13.042;12.163;11.361;2
720.763804;679.443780;21.260;20.499;19.108;18.237;17.356;2
510.492380;729.755844;23.406;22.367;20.728;19.722;18.722;2
617.484540;219.062628;22.192;21.319;19.801;18.844;17.866;2
652.512764;401.991396;23.677;22.656;20.960;19.894;18.800;2
793.044540;281.815076;22.650;21.724;20.148;19.156;18.141;2
699.866620;308.145028;23.968;22.534;20.880;19.769;18.717;2
335.473404;447.169188;22.852;21.498;19.952;18.862;17.649;2
 93.068604;479.173028;21.412;20.488;19.073;18.226;17.423;2
122.341628;243.272132;22.910;21.767;19.982;18.861;17.710;2
107.387260;599.512676;20.916;20.087;18.691;17.831;16.997;2
204.666684; 82.058596;23.075;21.792;20.095;19.058;18.075;2
480.029596;350.800740;20.868;20.005;18.528;17.610;16.687;2
767.270396;314.391972;20.695;19.811;18.328;17.405;16.472;2
509.133660;365.128196;15.124;14.827;14.002;13.508;13.053;2
755.867708;128.698948;21.911;21.035;19.537;18.604;17.661;2
557.808572;749.409764;21.450;20.547;19.122;18.265;17.443;2
315.267548;289.989220;24.181;21.835;19.216;17.655;16.113;2
657.437244;611.643300;15.971;15.108;14.013;13.369;12.851;2
338.030684;286.873668;20.086;18.848;17.480;16.619;15.893;2
201.471580;179.587588;19.968;19.301;18.046;17.217;16.344;2
750.790108;522.870308;22.482;21.788;20.356;19.446;18.513;2
651.852764;712.293828;22.594;21.394;19.842;18.851;17.951;2
 96.230268;719.275044;16.058;15.938;15.177;14.690;14.213;2
341.303580;706.211972;16.050;15.903;15.175;14.696;14.217;2
378.976380;586.958948;18.483;17.918;16.833;16.185;15.586;2
613.070812;504.168900;23.231;22.084;20.535;19.568;18.664;2
413.652956;687.624612;22.386;21.408;19.948;19.052;18.199;2
201.202300;693.089412;18.664;18.201;17.143;16.451;15.737;2
196.286620;609.869572;19.775;19.149;17.945;17.154;16.326;2
666.915900;526.061188;22.519;21.322;19.829;18.869;18.022;2
594.406364;436.580676;22.616;21.810;20.285;19.301;18.281;2
734.024348;733.036132;23.203;21.866;20.225;19.165;18.212;2
641.383580;487.998020;22.166;21.358;19.876;18.915;17.913;2
698.266428;490.934052;21.828;20.928;19.383;18.379;17.324;2
410.213916;410.084580;23.226;21.932;20.357;19.341;18.437;2
324.918332;518.723396;21.782;21.076;19.698;18.806;17.879;2
687.578300;273.848964;20.061;18.975;17.624;16.753;15.999;2
329.998044;117.080836;23.385;22.452;20.806;19.743;18.636;2
560.748124;512.752772;23.066;21.787;20.227;19.173;18.198;2
750.591228;264.797988;19.182;18.693;17.608;16.906;16.186;2
159.393500;628.238692;19.580;18.961;17.712;16.910;16.089;2
743.709628; 80.142308;22.567;21.738;20.239;19.268;18.252;2
488.546588;723.756708;20.667;19.793;18.421;17.590;16.801;2
676.841244;546.095972;23.203;21.740;20.103;18.999;17.844;2
749.438428;294.882724;22.846;21.817;20.130;19.038;17.889;2
159.575836;128.583844;18.973;17.993;16.476;15.570;14.688;2
199.456380;477.794596;21.086;20.432;19.121;18.280;17.416;2
530.181500;715.953572;21.766;21.036;19.638;18.764;17.880;2
212.598652; 98.419908;23.534;22.534;20.832;19.738;18.600;2
560.363036;497.005700;23.647;22.287;20.659;19.618;18.686;2
158.761660;505.809924;15.448;14.724;13.560;12.894;12.286;2
452.914332;217.637028;20.234;19.204;17.894;17.081;16.376;2
244.008668; 56.080292;23.544;22.281;20.583;19.526;18.522;2
630.357180;352.356228;23.819;22.764;20.987;19.859;18.689;2
618.997084;578.806276;24.280;22.796;20.611;19.227;17.792;2
487.635260;740.236996;25.977;23.635;20.818;19.104;17.361;2
278.197372;162.866180;18.415;18.000;16.974;16.332;15.695;2
485.929820;354.308068;22.402;21.269;19.770;18.847;17.999;2
297.899516;353.130276;22.792;21.408;19.785;18.726;17.775;2
138.561436;259.577124;20.005;19.277;17.986;17.198;16.444;2
624.492508;620.938212;23.686;22.332;20.741;19.632;18.476;2
154.789340;503.887652;19.891;19.266;18.025;17.238;16.437;2
280.205532;318.199204;23.821;22.364;20.702;19.556;18.318;2
217.487932;518.349220;21.910;21.062;19.566;18.613;17.629;2
533.670524;691.147076;23.098;22.100;20.427;19.379;18.311;2
450.408796; 89.230596;22.511;21.496;19.831;18.767;17.661;2
627.268732;274.959876;21.305;20.287;18.819;17.930;17.093;2
169.594108;567.618660;22.674;21.800;20.258;19.292;18.308;2
160.512156;492.921796;23.979;22.674;20.673;19.412;18.102;2
436.365756;590.039652;23.470;22.478;20.827;19.798;18.753;2
641.348380;633.215620;23.483;22.231;20.585;19.576;18.628;2
757.520700; 35.601636;22.623;21.527;19.763;18.652;17.505;2
157.313884;565.269060;17.300;16.815;15.778;15.135;14.503;2
218.432348;291.694660;24.129;22.684;20.973;19.893;18.911;2
117.680444;507.125348;21.881;21.012;19.507;18.564;17.617;2
214.632508;697.675620;23.134;21.772;20.199;19.134;18.117;2
690.415420;385.616004;22.427;21.162;19.627;18.675;17.825;2
353.005468;232.249956;23.705;22.283;20.615;19.562;18.614;2
670.655900;326.321604;23.874;22.750;20.962;19.835;18.674;2
139.812092;152.449796;14.032;13.600;12.722;12.224;11.800;2
496.042076;637.307268;20.472;19.658;18.342;17.557;16.816;2
521.962300;350.972164;21.637;20.684;19.134;18.178;17.220;2
258.859900;421.314084;22.639;21.265;19.697;18.576;17.310;2
673.980540;236.095556;21.807;20.466;18.968;18.025;17.207;2
434.617724;211.196484;17.809;17.471;16.474;15.850;15.249;2
152.048668;282.984068;22.508;21.746;20.301;19.404;18.502;2
465.890460;540.096836;20.842;20.002;18.470;17.497;16.493;2
648.188796;289.328164;21.365;20.646;19.312;18.497;17.697;2
409.056540;473.789892;18.073;17.698;16.667;16.019;15.377;2
 90.939356;543.722436;20.996;20.239;18.861;17.960;17.016;2
452.623228;588.669316;21.036;20.456;19.185;18.375;17.547;2
730.317084;555.962884;22.354;21.551;20.100;19.205;18.313;2
726.725628;532.611556;24.097;22.616;20.923;19.787;18.651;2
166.569724;651.508708;23.313;22.056;20.482;19.481;18.577;2
548.828348;363.256260;22.911;22.108;20.588;19.621;18.623;2
663.137532;730.905828;26.070;23.555;20.575;18.764;16.911;2
542.676444; 79.716740;17.443;17.012;16.008;15.360;14.703;2
290.712732;668.449764;20.211;19.684;18.495;17.738;16.968;2
327.058492;489.960772;21.730;21.045;19.670;18.804;17.924;2
599.622652;554.358468;20.216;19.253;17.639;16.627;15.596;2
600.958140;170.806244;22.957;22.121;20.582;19.599;18.582;2
729.170972;586.707268;18.774;18.218;17.035;16.279;15.509;2
416.975836;738.640324;21.068;20.326;18.940;18.047;17.125;2
139.683964;725.775428;18.018;17.055;15.835;15.074;14.434;2
589.374876;694.364708;17.822;17.202;16.093;15.433;14.829;2
616.431356;124.273604;23.635;22.648;20.955;19.874;18.760;2
681.039548;358.946020;22.739;21.436;19.849;18.828;17.903;2
466.843676;218.362148;23.557;22.221;20.550;19.486;18.498;2
779.775196;205.718308;21.949;21.166;19.737;18.856;17.976;2
181.804636;364.637508;20.683;20.022;18.729;17.899;17.045;2
479.626908; 49.970628;23.498;21.514;19.087;17.626;16.160;2
157.916156;365.875492;23.156;21.824;20.244;19.196;18.247;2
407.472188;143.660708;21.230;20.515;19.169;18.341;17.521;2
500.114012;357.984708;21.946;20.687;19.200;18.213;17.327;2
655.747292;458.876356;23.525;22.543;20.907;19.893;18.872;2
667.089788;457.844996;20.320;19.703;18.455;17.666;16.869;2
729.403644;724.861988;23.388;22.381;20.689;19.610;18.496;2
660.727740;412.389828;21.364;20.611;19.233;18.385;17.541;2
151.196828;169.206052;20.641;18.710;16.105;13.994;11.707;2
763.249500;712.017156;22.697;21.446;19.570;18.408;17.236;2
477.822556;422.873092;21.284;20.027;18.555;17.520;16.455;2
332.944284;357.471140;17.894;16.933;15.571;14.781;14.053;2
483.633724;145.379524;24.442;22.893;20.787;19.502;18.212;2
250.539676;564.781540;23.727;21.782;19.458;18.061;16.686;2
351.859004; 51.933380;19.979;19.309;18.048;17.273;16.509;2
300.840828;610.233540;20.865;19.890;18.482;17.627;16.827;2
102.867228;269.574276;25.860;23.482;20.682;18.975;17.263;2
588.047484;684.248228;19.437;18.773;17.536;16.778;16.035;2
806.095292;382.669764;16.264;15.911;14.967;14.404;13.878;2
169.229084;176.200292;19.994;19.451;18.224;17.429;16.608;2
781.892124;425.149828;23.891;22.544;20.929;19.849;18.841;2
724.486556;200.880068;18.662;18.314;17.307;16.665;16.021;2
583.914652;468.055460;19.158;18.728;17.644;16.975;16.319;2
557.828988;169.847748;16.660;16.357;15.466;14.894;14.322;2
305.459772;458.752804;20.708;19.906;18.443;17.509;16.546;2
 91.363164;430.771620;22.894;22.002;20.390;19.357;18.285;2
604.331356;444.693220;20.041;19.366;18.038;17.183;16.302;2
311.359292;748.196772;15.547;15.312;14.506;13.995;13.496;2
780.264476;738.906084;18.936;18.483;17.417;16.733;16.039;2
311.994300;590.024516;22.141;21.004;19.538;18.625;17.801;2
468.130940;409.456612;20.384;19.797;18.562;17.796;17.034;2
560.433788;420.150372;23.859;22.505;20.882;19.777;18.720;2
144.048412;242.850436;23.187;22.226;20.645;19.672;18.703;2
742.355132;371.307908;18.899;18.381;17.244;16.526;15.810;2
506.264156;199.323524;21.123;20.425;19.092;18.270;17.455;2
510.113276;600.030116;14.013;13.870;13.179;12.750;12.344;2
607.305756;346.867492;26.179;23.624;20.208;17.494;14.526;2
 99.197276;203.410596;22.100;20.841;19.346;18.310;17.275;2
598.426204;193.614436;18.592;18.003;16.814;16.058;15.292;2
294.567132;693.394596;20.124;19.373;18.078;17.284;16.530;2
458.003196;100.691364;24.396;22.962;20.890;19.612;18.308;2
222.843964;546.749284;21.869;20.598;19.119;18.172;17.350;2
263.842460;219.379428;20.833;20.132;18.807;17.988;17.171;2
208.862172;208.684612;23.250;22.243;20.616;19.614;18.613;2
535.922268;496.676932;23.722;22.250;20.595;19.444;18.136;2
294.430556;679.491652;21.116;19.833;18.355;17.356;16.419;2
227.234108;104.819620;22.038;21.057;19.450;18.440;17.408;2
504.308092;145.802276;23.528;20.542;17.634;15.868;14.082;2
655.829660;546.005860;22.770;21.580;20.067;19.064;18.188;2
467.994364; 61.227940;23.801;22.520;20.912;19.875;18.941;2
234.134716;396.453028;23.042;21.711;20.086;19.025;18.079;2
264.240220;342.858564;22.490;20.782;18.549;17.202;15.842;2
806.963324;421.909668;22.105;21.382;19.963;19.069;18.159;2
231.515132;623.211780;23.042;22.209;20.670;19.702;18.713;2
564.858076;647.866564;20.860;19.668;18.224;17.284;16.471;2
235.136508; 83.262436;21.787;20.955;19.452;18.485;17.479;2
613.736444;730.838596;18.483;17.960;16.853;16.173;15.531;2
687.555772;478.616164;24.091;22.657;20.938;19.813;18.776;2
332.258588;125.918500;22.926;22.059;20.503;19.500;18.454;2
498.583164;476.000100;19.249;18.700;17.514;16.757;15.987;2
489.575132;389.483780;19.619;18.495;17.136;16.226;15.421;2
178.648956;652.655172;19.296;17.819;15.932;14.829;13.752;2
591.712508;711.727108;22.213;21.440;19.983;19.060;18.115;2
362.222236;415.240676;22.191;20.911;19.074;17.961;16.851;2
560.092348;352.729700;22.646;21.352;19.822;18.767;17.709;2
 95.308732;456.544708;21.841;20.614;19.137;18.139;17.224;2
744.700508;307.456164;23.427;22.443;20.772;19.699;18.579;2
192.822940;613.455396;21.829;20.526;18.992;17.996;17.119;2
568.958524;485.055652;18.428;17.898;16.755;16.032;15.303;2
213.097084;663.259524;22.024;21.195;19.708;18.757;17.774;2
455.049916;291.595396;17.065;16.678;15.697;15.082;14.474;2
479.197116;495.756452;25.953;23.660;20.791;19.023;17.218;2
108.677692;652.007844;24.464;22.988;20.866;19.550;18.210;2
780.392252;714.752548;22.898;21.594;20.052;18.981;17.903;2
617.555292;251.368484;19.024;18.397;17.154;16.375;15.591;2
755.549148;466.375716;21.702;20.828;19.307;18.347;17.362;2
766.643484;264.096100;23.287;22.251;20.563;19.506;18.438;2
707.517340;603.030212;21.865;20.592;19.109;18.115;17.207;2
446.833532;179.003972;20.180;19.447;18.109;17.271;16.421;2
145.028732; 96.111844;17.528;16.970;15.858;15.182;14.527;2
338.282012;218.213252;21.648;20.768;19.331;18.460;17.615;2
523.539260;227.728164;22.706;21.570;19.787;18.672;17.531;2
705.096988;295.377284;20.051;19.305;18.038;17.282;16.566;2
420.117788;748.927876;16.251;16.646;16.492;16.371;16.256;2
744.904316;201.370756;21.570;20.136;18.569;17.459;16.139;2
223.849980;517.884932;18.882;18.517;17.474;16.828;16.193;2
782.596828;673.376356;22.426;21.654;20.132;19.154;18.137;2
617.502140;460.249860;21.120;20.543;19.265;18.447;17.608;2
691.395388;273.459300;24.744;22.374;19.546;17.836;16.090;2
480.644188;268.588676;19.633;18.624;17.318;16.490;15.775;2
290.901404;291.704516;17.739;17.458;16.543;15.954;15.363;2
386.245884; 75.326244;20.535;19.849;18.529;17.669;16.773;2
620.632476;496.826884;23.916;22.645;20.913;19.834;18.795;2
712.109884;462.493508;23.799;22.401;20.697;19.592;18.591;2
499.723292;544.555972;20.241;19.613;18.325;17.492;16.632;2
584.110364;739.638596;18.191;17.743;16.674;15.988;15.293;2
171.839868;463.739940;23.673;22.678;20.988;19.892;18.740;2
224.465276;503.591268;21.082;20.349;19.025;18.221;17.439;2
550.144476;696.820260;20.268;19.476;18.152;17.350;16.585;2
523.546300;325.116356;22.318;21.435;19.863;18.851;17.799;2
220.518300;624.517348;18.673;18.252;17.204;16.549;15.900;2
416.326044;414.163556;22.563;21.702;20.167;19.179;18.151;2
800.238012; 77.436484;23.479;22.515;20.895;19.891;18.880;2
523.476956;133.131684;23.110;22.197;20.597;19.571;18.503;2
773.281500;107.801412;18.401;17.543;16.375;15.666;15.059;2
515.396796;389.059620;23.406;22.038;20.375;19.307;18.329;2
123.827420;204.067076;21.552;20.319;18.860;17.895;17.039;2
790.766748;435.232164;19.787;19.111;17.899;17.174;16.488;2
543.393116;695.329188;23.085;21.868;20.292;19.317;18.416;2
181.149916;389.145860;21.537;20.693;19.199;18.254;17.285;2
704.533436; 60.281764;22.110;20.772;19.211;18.185;17.265;2
493.026492;629.965252;22.374;21.435;19.832;18.817;17.775;2
404.669564;132.448100;23.853;22.366;20.325;19.081;17.835;2
388.130492;323.598884;23.663;22.584;20.817;19.696;18.533;2
163.729788;301.991364;19.601;18.051;16.112;14.976;13.875;2
312.694780;221.207012;22.925;21.986;20.375;19.356;18.306;2
240.446076;571.738468;23.118;22.070;20.335;19.240;18.110;2
622.765948;557.270212;23.453;22.455;20.801;19.771;18.726;2
674.409980;380.538756;21.091;19.216;17.048;15.776;14.540;2
640.710556;480.474372;23.812;22.619;20.916;19.882;18.875;2
735.654460;363.911684;16.661;15.555;14.323;13.531;12.867;2
301.513148;561.957444;22.267;20.063;17.661;16.248;14.873;2
278.276572;383.286468;22.145;21.184;19.645;18.700;17.766;2
311.804220;331.308388;23.483;22.272;20.479;19.377;18.280;2
655.778268;120.724740;22.417;21.223;19.693;18.682;17.798;2
129.248220;382.606404;20.677;19.994;18.711;17.863;16.967;2
681.892796;161.772164;19.609;19.219;18.132;17.433;16.722;2
726.840028;730.227172;17.096;16.845;16.005;15.454;14.894;2
165.078300;380.314532;22.177;21.378;19.876;18.939;17.989;2
639.026236; 40.490212;21.429;20.757;19.427;18.555;17.640;2
392.231996;150.228324;23.264;21.916;20.298;19.218;18.213;2
761.706332;169.213796;19.246;17.933;16.093;14.998;13.902;2
148.294940;678.479300;23.017;21.660;20.050;18.970;17.951;2
592.140540;385.528356;19.016;18.609;17.555;16.876;16.186;2
296.558748;721.270180;21.473;20.827;19.488;18.626;17.735;2
460.418620;331.303460;20.496;19.806;18.550;17.792;17.064;2
750.277596;608.093732;19.216;18.463;17.244;16.499;15.816;2
161.677276;615.178436;18.677;18.227;17.165;16.521;15.904;2
805.531740;219.039044;22.923;21.548;19.941;18.854;17.792;2
630.506076; 77.540676;23.329;22.385;20.810;19.840;18.872;2
786.751484;287.729380;22.778;21.825;20.263;19.288;18.327;2
416.328860;479.218436;20.806;20.049;18.649;17.746;16.810;2
716.180060;587.089540;22.719;20.751;18.359;16.924;15.487;2
287.064252;509.493252;23.936;22.523;20.822;19.710;18.688;2
440.856572; 36.505572;22.467;21.228;19.648;18.660;17.754;2
442.936188;328.443812;22.873;22.028;20.485;19.510;18.510;2
244.174460;261.626116;22.882;21.261;19.132;17.846;16.559;2
725.528124;270.011460;22.418;21.596;20.096;19.143;18.162;2
156.221276;545.809092;21.038;20.272;18.844;17.936;17.005;2
577.941212;723.480388;23.915;22.495;20.831;19.750;18.779;2
568.888124;420.298564;22.505;21.406;19.809;18.834;17.894;2
501.012668;653.666116;22.138;20.897;19.409;18.465;17.638;2
453.321244;563.090180;23.765;22.632;20.891;19.809;18.733;2
797.467420;564.694244;19.219;18.665;17.501;16.772;16.043;2
 88.453884;401.125828;20.815;19.090;16.990;15.757;14.547;2
317.993436; 91.361604;23.603;22.249;20.646;19.549;18.484;2
338.963836;637.868356;17.818;17.370;16.353;15.742;15.166;2
582.734396;158.821700;23.341;22.285;20.666;19.679;18.709;2
362.070876;402.286372;19.314;18.713;17.513;16.766;16.022;2
187.493660; 44.953220;24.674;22.654;20.205;18.725;17.248;2
389.761308;532.634084;19.018;18.395;17.186;16.438;15.693;2
187.036764;567.378948;20.867;20.084;18.685;17.815;16.938;2
 98.908284;269.707332;24.224;22.667;20.899;19.728;18.617;2
625.563292;232.154564;22.803;21.398;19.823;18.801;17.881;2
 89.076924; 33.305188;21.320;20.763;19.481;18.654;17.800;2
462.611580;636.379396;23.208;21.873;20.295;19.249;18.294;2
755.921564;230.115780;23.108;21.995;20.472;19.518;18.628;2
175.621052;614.129828;18.173;17.773;16.757;16.144;15.558;2
801.132092;159.870308;22.749;21.505;19.933;18.895;17.980;2
663.322684;556.621828;22.789;21.530;19.949;18.919;18.008;2
200.493372;749.127108;16.540;16.173;15.172;14.539;13.907;2
563.609532;416.185092;23.361;22.034;20.411;19.328;18.339;2
385.405660;428.216804;23.185;22.268;20.647;19.588;18.471;2
303.231964;110.148900;23.810;22.502;20.460;19.164;17.815;2
528.772092;435.261380;21.360;20.199;18.743;17.807;16.987;2
506.304988;356.259908;23.240;22.396;20.831;19.812;18.744;2
787.122492;589.207524;21.711;20.610;19.199;18.304;17.514;2
307.095516;191.261316;21.773;20.506;18.660;17.541;16.419;2
539.341948;484.193252;23.885;22.763;20.912;19.710;18.441;2
545.679004;143.520964;21.483;20.263;18.771;17.784;16.914;2
314.560380;113.113796;17.874;17.095;15.785;15.008;14.261;2
697.916188; 33.639940;20.110;19.573;18.380;17.642;16.909;2
138.708220;554.227524;21.007;19.816;18.366;17.417;16.586;2
507.047004;644.959396;23.543;22.164;20.522;19.409;18.329;2
365.242748; 64.082660;20.052;18.941;17.302;16.324;15.363;2
806.706364;327.342404;19.088;18.137;16.909;16.144;15.494;2
360.531580;745.078052;22.683;21.471;19.952;18.993;18.132;2
501.597692;422.779460;22.534;21.622;20.023;18.998;17.934;2
393.361212;516.952836;23.508;22.566;20.923;19.865;18.761;2
778.286588;576.029348;22.195;21.256;19.642;18.602;17.517;2
670.733340;287.473476;23.533;22.561;20.893;19.819;18.697;2
594.558076;269.130404;20.701;19.889;18.426;17.501;16.553;2
634.114780;577.426436;20.500;19.892;18.633;17.847;17.057;2
584.295868;677.055812;21.946;20.661;19.126;18.088;17.124;2
253.073372;298.995140;19.469;18.952;17.804;17.089;16.377;2
453.685564;624.020324;22.026;21.161;19.612;18.633;17.627;2
765.314684;598.461252;21.875;20.617;19.132;18.097;17.038;2
660.281404;606.459396;18.012;17.510;16.417;15.756;15.121;2
709.846172;295.336804;18.957;18.396;17.223;16.493;15.763;2
132.256764;353.273892;23.783;22.392;20.757;19.664;18.648;2
445.537116; 89.216164;23.770;22.514;20.853;19.830;18.864;2
478.878908;204.504260;21.007;19.777;18.317;17.391;16.585;2
119.746332; 38.716132;18.976;18.390;17.193;16.453;15.721;2
436.935292;686.070532;23.801;22.598;20.827;19.738;18.660;2
144.413084; 57.930052;17.233;16.601;15.435;14.741;14.079;2
662.139964;468.103684;21.048;20.272;18.914;18.090;17.286;2
509.317052;426.444132;23.207;21.977;20.360;19.372;18.448;2
540.068828;335.645732;23.225;22.171;20.458;19.380;18.271;2
339.934652; 69.723108;23.793;22.401;20.721;19.671;18.714;2
132.989628;241.837380;17.041;16.184;14.873;14.096;13.382;2
494.974460;316.552548;23.205;22.295;20.758;19.810;18.867;2
196.096540;189.438660;22.402;21.213;19.723;18.751;17.908;2
124.051292;425.362788;21.666;20.511;19.069;18.126;17.314;2
542.759516;696.127524;23.127;22.101;20.559;19.612;18.695;2
427.019452; 41.129092;20.691;20.087;18.827;18.005;17.149;2
273.813916;672.418916;22.950;21.788;20.186;19.185;18.237;2
464.822492;440.343204;23.478;22.204;20.618;19.561;18.613;2
465.154428;158.504196;17.347;16.657;15.585;14.940;14.378;2
331.439836;390.057188;23.594;22.230;20.627;19.547;18.508;2
253.264156;649.107364;22.882;21.575;19.977;18.900;17.904;2
292.390012;488.099044;23.935;22.620;20.977;19.933;18.979;2
586.002364; 88.266820;21.629;20.914;19.530;18.635;17.705;2
161.152796;445.697828;22.610;20.753;18.431;17.036;15.633;2
771.310652;716.670948;23.468;22.092;20.427;19.319;18.305;2
206.906460;389.061380;22.481;21.542;19.929;18.889;17.801;2
735.555900; 66.883172;22.369;21.549;20.080;19.174;18.268;2
501.286172; 63.536356;25.050;21.892;18.704;16.789;14.864;2
132.845660;262.433956;15.796;15.546;14.712;14.190;13.684;2
242.489436;563.086308;17.615;17.292;16.350;15.762;15.186;2
534.970108;250.747204;24.113;22.447;20.710;19.515;18.123;2
109.760092;296.973956;21.091;20.278;18.937;18.130;17.358;2
111.739036;584.405540;21.061;20.287;18.955;18.151;17.376;2
727.398300;653.414436;23.775;22.715;20.947;19.816;18.636;2
359.399900;477.153604;22.066;20.779;19.236;18.206;17.268;2
411.861276;628.787108;20.170;19.561;18.316;17.523;16.715;2
531.865468;548.792644;23.813;22.420;20.809;19.705;18.563;2
302.127036; 59.532708;20.432;19.813;18.561;17.790;17.029;2
698.652924;714.840548;23.807;22.510;20.860;19.831;18.876;2
538.526364;408.739236;22.287;21.491;20.014;19.078;18.119;2
385.233532;256.019812;21.009;20.341;19.018;18.184;17.337;2
351.083548;491.360324;21.534;20.700;19.207;18.261;17.293;2
329.946652;284.709572;23.296;21.929;20.327;19.281;18.349;2
538.645692;527.265732;23.644;22.586;20.940;19.933;18.936;2
 97.336252;195.600068;20.701;18.818;16.648;15.370;14.125;2
246.335036;523.008644;18.464;17.384;16.111;15.290;14.606;2
475.328988;145.529476;15.047;14.218;13.011;12.325;11.708;2
634.241852;644.840772;17.491;16.751;15.462;14.685;13.940;2
667.563932;530.192612;23.463;21.960;20.328;19.200;17.900;2
491.243964;175.681796;22.555;21.269;19.750;18.689;17.604;2
456.220316;402.518692;21.833;20.924;19.485;18.617;17.781;2
630.261788;642.342628;21.687;20.838;19.381;18.475;17.586;2
254.450044;210.430532;24.074;22.679;20.910;19.799;18.755;2
565.451900;399.335204;18.231;17.616;16.477;15.796;15.161;2
199.483484;385.204516;20.397;19.730;18.439;17.639;16.840;2
698.094300;643.737252;22.705;21.522;19.895;18.896;17.948;2
627.624604;580.735236;23.457;22.040;20.412;19.354;18.406;2
267.412796;338.066788;19.981;19.340;18.098;17.334;16.582;2
787.755036;347.442660;22.468;21.074;19.475;18.432;17.489;2
489.216796;399.133860;19.261;18.604;17.420;16.715;16.051;2
170.919388;694.258052;18.728;17.692;16.448;15.689;15.056;2
532.087228;158.561220;23.676;22.408;20.780;19.715;18.767;2
362.423580;470.394500;22.449;21.648;20.198;19.305;18.416;2
245.402236;353.337604;21.383;20.691;19.304;18.401;17.458;2
638.936124;749.160548;23.393;22.062;20.434;19.346;18.350;2
577.259740;134.302436;23.378;22.507;20.939;19.962;18.972;2
327.204220;169.555236;23.215;22.401;20.856;19.879;18.874;2
685.297340;506.440356;22.699;21.292;19.684;18.610;17.554;2
770.146940;104.861156;20.395;19.270;17.877;16.977;16.203;2
518.245884;351.570916;23.266;21.919;20.272;19.204;18.245;2
282.603004;405.790180;22.992;21.721;20.167;19.143;18.235;2
200.867548;545.858724;20.189;19.623;18.387;17.599;16.804;2
803.996316;110.146084;22.989;21.735;20.190;19.203;18.324;2
682.873116; 63.505732;20.339;19.681;18.386;17.585;16.794;2
445.023900;481.569092;22.581;21.711;20.141;19.130;18.080;2
168.223420;291.225444;23.951;22.672;20.933;19.848;18.807;2
763.016476;347.308548;21.488;20.354;18.944;18.052;17.271;2
525.232732;237.722852;21.891;21.047;19.545;18.575;17.564;2
400.205852;583.184452;23.101;22.130;20.452;19.376;18.255;2
780.919900;494.763812;22.280;20.482;18.238;16.894;15.552;2
334.041468;185.482180;13.554;13.423;12.746;12.321;11.916;2
515.715004;250.304036;16.628;16.339;15.459;14.905;14.360;2
373.214140;183.900644;20.151;19.584;18.371;17.598;16.812;2
432.454332;225.064932;16.621;16.302;15.381;14.806;14.246;2
673.480700;117.318436;20.540;19.908;18.617;17.800;16.984;2
438.559772;311.722052;15.263;15.066;14.294;13.813;13.352;2
458.516412;690.684548;24.642;23.002;20.758;19.377;17.977;2
275.560188;332.202116;21.589;20.357;18.890;17.876;16.880;2
676.704668;256.958948;11.544;11.467;10.840;10.464;10.125;2
552.757020;745.791204;17.906;17.502;16.497;15.873;15.259;2
508.258236;145.946948;18.821;18.291;17.182;16.515;15.879;2
597.304732;180.378884;22.176;21.362;19.883;18.956;18.015;2
553.444828;213.907940;21.207;20.295;18.920;18.093;17.317;2
626.612604;542.762884;23.141;22.190;20.586;19.590;18.584;2
345.163260;534.979108;22.706;21.811;20.243;19.257;18.247;2
678.071836;530.894852;22.785;21.452;19.823;18.797;17.866;2
652.691580;161.136100;21.338;20.584;19.194;18.332;17.466;2
762.808092;235.468996;17.000;16.309;15.245;14.623;14.088;2
795.588092;339.895780;18.263;17.688;16.600;15.959;15.366;2
215.328764;503.557476;21.519;20.339;18.646;17.628;16.632;2
711.013052;240.096036;21.145;19.928;18.493;17.479;16.428;2
362.498556;656.833060;23.915;22.640;20.715;19.520;18.296;2
 92.167484;107.052708;23.804;22.336;20.665;19.586;18.611;2
558.669564;426.462084;23.933;22.611;20.675;19.481;18.273;2
803.879804;615.814852;23.250;22.479;20.952;19.982;18.981;2
273.516124;637.548388;23.196;21.969;20.423;19.423;18.535;2
